address,name,stars,longitude,postal_code,business_id,latitude,review_count,categories,city,is_open,hours,attributes,state
230 W Huron Rd,Kringles Inventionasium Experience,3.0,-81.6940644,44113,QofXnFsdoNps5TeinsiHVQ,41.4971659,4,Arts & Entertainment|Home & Garden|Event Planning & Services|Shopping|Performing Arts|Cultural Center|Holiday Decorations|Party & Event Planning,Cleveland,1,Wednesday@15:0-20:0|Thursday@15:0-20:0|Friday@15:0-20:0|Saturday@10:0-20:0|Sunday@10:0-19:0,"BusinessAcceptsCreditCards@True, GoodForKids@True",OH
1278 W 9th St,Constantinos Market,4.0,-81.701018,44113,zqRTnP_JQv94nuoyO7xCQg,41.499553,48,Grocery|Food|Event Planning & Services|Caterers,Cleveland,1,Monday@7:0-22:0|Tuesday@7:0-22:0|Wednesday@7:0-22:0|Thursday@7:0-22:0|Friday@7:0-22:0|Saturday@9:0-22:0|Sunday@9:0-20:0,"RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, BikeParking@True, RestaurantsPriceRange2@2",OH
12335 St Clair Ave,Open Pitt Barb-B-Que,3.5,-81.5990311,44108,hcrjdLHf8UlR-D1-rTEkfw,41.5415303,38,Barbeque|Soul Food|Restaurants,Cleveland,1,Monday@11:0-20:0|Tuesday@11:0-0:0|Wednesday@11:0-0:0|Thursday@11:0-0:0|Friday@11:0-2:30|Saturday@11:0-2:30|Sunday@13:0-22:0,"RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, RestaurantsDelivery@False, RestaurantsReservations@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, HasTV@False, Caters@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, RestaurantsGoodForGroups@False, NoiseLevel@very_loud, OutdoorSeating@False, GoodForKids@True, RestaurantsAttire@ucasual, BikeParking@False, WiFi@no, Alcohol@unone, RestaurantsPriceRange2@1",OH
1261 W 76th St,Graffiti: A Social Kitchen,4.0,-81.737258,44102,9gXWjHAhDpzy1x6khHehrw,41.485856,137,Bars|Restaurants|American (New)|Nightlife,Cleveland,0,Tuesday@17:0-23:0|Wednesday@17:0-23:0|Thursday@17:0-23:0|Friday@17:0-0:0|Saturday@17:0-0:0|Sunday@10:0-15:0,"RestaurantsTakeOut@False, WiFi@ufree, BestNights@monday@False, tuesday@False, friday@False, wednesday@False, thursday@False, sunday@True, saturday@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@True, breakfast@False, HappyHour@True, NoiseLevel@uaverage, RestaurantsDelivery@False, Alcohol@ufull_bar, GoodForDancing@False, RestaurantsGoodForGroups@True, BusinessAcceptsCreditCards@True, CoatCheck@False, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False, Caters@False, GoodForKids@False, RestaurantsReservations@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, HasTV@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, BikeParking@True, OutdoorSeating@True, RestaurantsPriceRange2@2, RestaurantsTableService@True, RestaurantsAttire@ucasual",OH
11616 Detroit Ave,My Friends Deli & Restaurant,3.5,-81.7679424,44102,KsYAGLP4yC7FbfixaeCHsA,41.483578,103,Food|American (Traditional)|Delis|Coffee & Tea|Diners|Restaurants,Cleveland,1,Monday@12:0-12:0|Tuesday@12:0-12:0|Wednesday@12:0-12:0|Thursday@12:0-12:0|Friday@12:0-12:0|Saturday@12:0-12:0|Sunday@12:0-12:0,"WiFi@ufree, OutdoorSeating@False, RestaurantsAttire@casual, Alcohol@beer_and_wine, BusinessAcceptsCreditCards@True, BYOBCorkage@no, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsReservations@False, BikeParking@True, RestaurantsDelivery@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, RestaurantsGoodForGroups@True, RestaurantsTakeOut@True, HasTV@False, RestaurantsPriceRange2@1, Caters@False, NoiseLevel@average, GoodForKids@True, GoodForMeal@dessert@True, latenight@True, lunch@False, dinner@True, brunch@False, breakfast@True",OH
800 E 200th St,Stevensons Bar & Grill,4.0,-81.540491,44119,LaSI4hTI5EZ2DfcSvE0uWw,41.585773,29,American (New)|Burgers|Food|Restaurants|Bars|Nightlife|Diners,Cleveland,1,Monday@11:0-23:0|Tuesday@11:0-23:0|Wednesday@11:0-1:0|Thursday@11:0-1:0|Friday@11:0-1:0|Saturday@11:0-1:0,"OutdoorSeating@False, NoiseLevel@average, Alcohol@full_bar, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BikeParking@False, WiFi@no, Caters@False, RestaurantsAttire@casual, HasTV@True, RestaurantsPriceRange2@1, RestaurantsGoodForGroups@True, BusinessAcceptsCreditCards@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@True, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsReservations@False, RestaurantsDelivery@False, RestaurantsTakeOut@True, GoodForKids@False, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False",OH
21984 Lorain Rd,Presto Sandwiches,4.0,-81.863758,44126,r6o9Fi0rHCB3f1mEGdL61A,41.442216,23,Restaurants|Sandwiches,Cleveland,0,,"GoodForKids@True, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@1, BikeParking@True, RestaurantsAttire@ucasual, HasTV@False, RestaurantsTakeOut@True, RestaurantsDelivery@False, Alcohol@unone, OutdoorSeating@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, NoiseLevel@uquiet, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, RestaurantsReservations@False",OH
3044 W 25th St,City Nails,3.0,-81.7001389,44113,dOLbDzubOBsqZdftbg6JNg,41.4706029,3,Beauty & Spas|Nail Salons,Cleveland,1,,,OH
1422 Euclid Ave Ste 202,Teamwork Barbering,5.0,-81.6810818,44115,vyEbt-uWwFFjYLfZeLp5-g,41.5007358,6,Beauty & Spas|Barbers,Cleveland,1,Monday@9:0-14:0|Tuesday@9:0-17:30|Wednesday@9:0-17:30|Thursday@9:0-17:30|Friday@9:0-17:30|Saturday@9:0-16:0,"RestaurantsPriceRange2@2, BusinessParking@garage@True, street@False, validated@False, lot@False, valet@False, ByAppointmentOnly@False",OH
16700 Lorain Ave,Hatfields Goode Gru,4.5,-81.81398696,44111,lJU19A8gxyNT1gU8y4pv1w,41.45071929,85,Food Trucks|Restaurants|Southern|Food|Street Vendors,Cleveland,1,Monday@0:0-0:0|Tuesday@11:0-21:0|Wednesday@11:0-21:0|Thursday@11:0-21:0|Friday@9:0-14:0|Saturday@9:0-21:0|Sunday@8:0-15:0,"RestaurantsPriceRange2@2, DogsAllowed@False, NoiseLevel@uaverage, BusinessAcceptsBitcoin@False, RestaurantsTableService@False, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, Alcohol@unone, HasTV@True, OutdoorSeating@False, RestaurantsDelivery@False, RestaurantsReservations@False, WiFi@ufree, WheelchairAccessible@True, BikeParking@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@True, upscale@False, classy@False, casual@True, Caters@True, RestaurantsAttire@casual, BusinessAcceptsCreditCards@True, GoodForKids@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@True, breakfast@True, RestaurantsTakeOut@True, RestaurantsGoodForGroups@True",OH
2193 Professor Ave,Tonys Southside Pizza,3.5,-81.686879,44113,0S4mVrhhSfTsKRtBF_W_BQ,41.4821532,20,Pizza|Bars|Nightlife|Restaurants,Cleveland,1,Friday@19:0-1:30|Saturday@19:0-1:30,"OutdoorSeating@False, BikeParking@False, BusinessAcceptsCreditCards@True, RestaurantsReservations@False, RestaurantsAttire@casual, RestaurantsTakeOut@False, GoodForKids@False, RestaurantsDelivery@False, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@2",OH
1350 Euclid Ave Ste 1400,A Cafe,4.0,-81.6817679,44115,3RnhYptW01qZ6rdPngojAA,41.5003774,5,Breakfast & Brunch|Restaurants,Cleveland,0,Monday@6:30-14:30|Tuesday@6:30-14:30|Wednesday@6:30-14:30|Thursday@6:30-14:30|Friday@6:30-14:30,"OutdoorSeating@False, RestaurantsAttire@ucasual, RestaurantsDelivery@False, BusinessAcceptsCreditCards@False, Alcohol@unone, RestaurantsReservations@False, RestaurantsTakeOut@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, RestaurantsPriceRange2@1",OH
11637 Clifton Blvd,The Diner On Clifton,4.0,-81.76850832,44102,SYOzI_Ooe-rXI3ZqCybwSQ,41.48725558,140,Restaurants|Diners,Cleveland,0,Monday@7:0-23:0|Tuesday@7:0-23:0|Wednesday@7:0-23:0|Thursday@7:0-23:0|Friday@7:0-23:0|Saturday@7:0-23:0|Sunday@7:0-23:0,"NoiseLevel@uaverage, Alcohol@unone, RestaurantsAttire@ucasual, RestaurantsTakeOut@True, Caters@False, WiFi@no, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, HasTV@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@True, GoodForKids@True, BusinessAcceptsCreditCards@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, OutdoorSeating@False, BikeParking@True, RestaurantsDelivery@False, RestaurantsTableService@True, RestaurantsPriceRange2@1, RestaurantsGoodForGroups@False, RestaurantsReservations@False",OH
19601 Maplewood Ave,Avis,2.0,-81.8376007,44135,XZVibkEH9kD6dBLC48azKQ,41.4230935,39,Car Rental|Hotels & Travel,Cleveland,1,Monday@12:0-0:0|Tuesday@12:0-0:0|Wednesday@12:0-0:0|Thursday@12:0-0:0|Friday@12:0-0:0|Saturday@12:0-0:0|Sunday@12:0-0:0,,OH
2173 Professor Ave,A Cookie & A Cupcake Boutique,4.0,-81.6873384,44113,cUAulV1C6H-eCNdgXTC_5w,41.4823086,97,Bakeries|Food|Cupcakes|Ice Cream & Frozen Yogurt,Cleveland,0,Tuesday@11:0-18:0|Wednesday@11:0-18:0|Thursday@11:0-21:0|Friday@11:0-21:0|Saturday@11:0-21:0|Sunday@11:0-17:0,"RestaurantsPriceRange2@1, BikeParking@True, BusinessAcceptsCreditCards@True, RestaurantsDelivery@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False",OH
3095 Mayfield Rd,Artisan Antiques & Jewelry - Uptown Archeology,3.5,-81.5688528,44118,onU_d1wphIbox9RhFsOgOA,41.5162914,10,Wholesale Stores|Real Estate Services|Arts & Entertainment|Fashion|Jewelry|Real Estate|Art Galleries|Home Services|Shopping|Interior Design|Used|Vintage & Consignment|Antiques,Cleveland,1,Monday@11:0-19:0|Tuesday@11:0-19:0|Wednesday@11:0-19:0|Thursday@11:0-19:0|Friday@11:0-19:0|Saturday@11:0-19:0,"ByAppointmentOnly@False, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@3",OH
11311 Euclid Ave,N\xc3\xbcjoy,3.5,-81.60601,44106,RwwV2LrIbdquFw6SN-l27Q,41.50847,20,Chinese|Nightlife|Restaurants|Bars|Soup,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-22:0|Saturday@11:0-22:0|Sunday@12:0-21:0,,OH
20637 Emerald Pkwy,Uso of Northern Ohio,3.5,-81.8469628,44135,nSY5RO5p-BbqhHRSwEV0Tg,41.4271337,4,Local Services|Community Service/Non-Profit,Cleveland,1,,,OH
20515 Southgate Park Rd Ste 100,Pizza Hut,1.5,-81.5361807,44137,eJj9eDmM0dz7fZ04FI0aIg,41.4145631,8,Restaurants|Pizza|Chicken Wings|Italian,Cleveland,1,,"OutdoorSeating@False, RestaurantsAttire@casual, RestaurantsDelivery@True, RestaurantsGoodForGroups@True, RestaurantsReservations@True, BusinessAcceptsCreditCards@True, GoodForKids@True, RestaurantsTakeOut@True, WiFi@uno",OH
14026 Triskett Rd,Casey Jones Tavern,4.5,-81.790812,44111,B57-WztEVG1oWzIRkhqZmA,41.4637155,3,Dive Bars|Bars|Steakhouses|Seafood|Restaurants|Karaoke|Nightlife,Cleveland,1,Monday@11:0-2:30|Tuesday@11:0-2:30|Wednesday@11:0-2:30|Thursday@11:0-2:30|Friday@11:0-2:30|Saturday@11:0-2:30|Sunday@11:0-2:30,"RestaurantsGoodForGroups@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsPriceRange2@1, HasTV@True, BusinessAcceptsCreditCards@True, OutdoorSeating@False, BikeParking@False, RestaurantsReservations@False, Alcohol@ufull_bar",OH
20920 Brookpark Rd,100th Bomb Group,3.0,-81.8475868,44135,0youcKV6-eE3F2MQj1l6Fw,41.4196781,150,Restaurants|Venues & Event Spaces|Event Planning & Services|Sandwiches|American (New)|African,Cleveland,1,Monday@0:0-0:0|Tuesday@16:30-21:0|Wednesday@16:30-21:0|Thursday@16:30-21:0|Friday@16:30-23:0|Saturday@16:30-23:0|Sunday@18:0-20:30,"Ambience@romantic@False, intimate@False, classy@True, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsGoodForGroups@True, WiFi@ufree, Alcohol@ufull_bar, NoiseLevel@uaverage, RestaurantsReservations@True, RestaurantsPriceRange2@2, GoodForKids@True, Caters@True, BikeParking@True, OutdoorSeating@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, HasTV@True, WheelchairAccessible@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@True, breakfast@False, RestaurantsAttire@ucasual, BusinessAcceptsCreditCards@True, RestaurantsDelivery@False, RestaurantsTakeOut@True, RestaurantsTableService@True",OH
4363 Rocky River Dr,Phat Daddys Kitchen,5.0,-81.820553,44135,pTkmsIie9OzCLRIgyh8knQ,41.436507,5,Food Delivery Services|Sandwiches|Food|Restaurants|Specialty Food,Cleveland,0,Monday@11:0-23:0|Wednesday@11:0-23:0|Thursday@11:0-23:0|Friday@11:0-23:0|Saturday@11:0-23:0|Sunday@11:0-22:0,"OutdoorSeating@False, GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsAttire@ucasual, RestaurantsDelivery@True, HasTV@True, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, Caters@True, BusinessAcceptsCreditCards@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsReservations@False, Alcohol@ufull_bar, RestaurantsTakeOut@True, NoiseLevel@uaverage",OH
1701 East 12th St,Hertz Rent A Car,1.5,-81.68536294,44114,CDwqa8pnY07x8tDJyZFXuA,41.50304917,9,Car Rental|Hotels & Travel,Cleveland,1,Monday@8:0-17:0|Tuesday@8:0-17:0|Wednesday@8:0-17:0|Thursday@8:0-17:0|Friday@8:0-17:0|Saturday@9:0-13:0,,OH
3101 W 25th St,Chantels Fish Scale,5.0,-81.6995133,44109,2tpaEOpDgl5ExAJIdxrSyg,41.4697343,4,Comfort Food|Restaurants|Seafood,Cleveland,1,Monday@10:0-22:0|Tuesday@10:0-22:0|Wednesday@10:0-22:0|Thursday@10:0-22:0|Friday@11:0-0:0|Saturday@11:0-0:0,,OH
4400 Richmond Rd,Corporate College East,4.5,-81.49802,44128,h2rW15cC1eYKgvaDhUbGaA,41.4396773,3,Colleges & Universities|Education,Cleveland,1,,,OH
530 Euclid Ave,Indies,4.5,-81.68982981,44114,aPnAEP8WzjJkxyAJ59GS8Q,41.4997445,63,Pakistani|Indian|Restaurants,Cleveland,1,Monday@8:30-17:30|Tuesday@8:30-17:30|Wednesday@8:30-17:30|Thursday@8:30-17:30|Friday@8:30-17:30,"RestaurantsPriceRange2@1, RestaurantsTakeOut@True, RestaurantsDelivery@False, HasTV@False, RestaurantsReservations@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, RestaurantsGoodForGroups@True, Alcohol@unone, NoiseLevel@uaverage, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, Caters@False, OutdoorSeating@False, GoodForKids@True, RestaurantsAttire@ucasual, BikeParking@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False, WiFi@no",OH
2539 W 10th St,Mels Cafe,5.0,-81.68741498,44113,0S_TTdArnW8BrO-Xsp7EwQ,41.47724472,28,Diners|Food Delivery Services|Restaurants|Event Planning & Services|Caterers|Food|Breakfast & Brunch|Sandwiches|Cafes,Cleveland,1,Tuesday@7:0-22:0|Wednesday@7:0-22:0|Thursday@7:0-22:0|Friday@7:0-23:0|Saturday@7:0-23:0|Sunday@7:0-14:0,"GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@True, RestaurantsGoodForGroups@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1, Alcohol@unone, HasTV@False, RestaurantsReservations@False, RestaurantsDelivery@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@True, NoiseLevel@uquiet, RestaurantsTakeOut@True, Caters@True, WiFi@ufree, BikeParking@False, RestaurantsAttire@ucasual, OutdoorSeating@False, GoodForKids@True",OH
4101 Fulton Pkwy,Cleveland Metroparks,4.5,-81.7178482,44144,TiGRiEv96lyIpDU6pifGUw,41.4455957,16,Food|Specialty Food|Active Life|Parks|Health Markets,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0|Saturday@6:0-19:0|Sunday@6:0-19:0,"GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BikeParking@True",OH
17104 Lorain Ave,Common Grounds,3.5,-81.8160821,44111,-DkhPijabXuTNvNteIpRPw,41.4505196,28,Arcades|Arts & Entertainment|Coffee & Tea|Food|Internet Cafes|Restaurants,Cleveland,1,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-0:0|Saturday@0:0-0:0|Sunday@0:0-0:0,"RestaurantsTakeOut@True, RestaurantsPriceRange2@1, BikeParking@True, WiFi@ufree, BusinessAcceptsCreditCards@False, OutdoorSeating@False, Caters@False, GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False",OH
14002 Lakeshore Blvd,Bratenahl Kitchen,4.0,-81.5849097,44110,7MZArBbssmSOt-IPpR8YWw,41.5689478,22,Restaurants|Caribbean,Cleveland,1,Monday@10:0-22:0|Tuesday@10:0-22:0|Wednesday@10:0-22:0|Thursday@10:0-22:0|Friday@10:0-22:0|Saturday@10:0-22:0|Sunday@13:0-19:0,"RestaurantsReservations@False, NoiseLevel@uquiet, Alcohol@unone, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, GoodForKids@False, RestaurantsGoodForGroups@False, RestaurantsDelivery@False, OutdoorSeating@True, RestaurantsAttire@ucasual, HasTV@False, RestaurantsPriceRange2@2, WiFi@uno, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, Caters@True, RestaurantsTakeOut@True, BikeParking@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False",OH
1735 E 36th St,Szechuan Gourmet,4.5,-81.663319,44114,GDpd9KZdUgnjcoCWTTphqw,41.508505,178,Szechuan|Restaurants|Chinese,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-22:30|Saturday@11:0-22:30|Sunday@11:0-22:0,"Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, Alcohol@ubeer_and_wine, BusinessAcceptsCreditCards@True, NoiseLevel@uaverage, RestaurantsGoodForGroups@True, BikeParking@True, RestaurantsPriceRange2@2, HasTV@True, RestaurantsAttire@ucasual, RestaurantsDelivery@False, GoodForKids@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, OutdoorSeating@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, WiFi@uno, RestaurantsTakeOut@True, RestaurantsReservations@True, Caters@False",OH
16511 Harvard Ave,Burger King,2.5,-81.5645486,44128,bKiZ8TCJ1tKgM-p1_y1qvg,41.4501181,3,Burgers|Restaurants|Fast Food,Cleveland,1,,,OH
1437 East 32nd St Unit S,Cleveland Camera Rental,5.0,-81.6689862,44114,GCv-1PjJ8MmylrTSbNTI_A,41.5119239,4,Video/Film Production|Photography Stores & Services|Shopping|Event Planning & Services|Local Services|Photo Booth Rentals|Professional Services,Cleveland,1,Monday@0:0-0:0|Tuesday@8:30-17:30|Wednesday@8:30-17:30|Thursday@8:30-17:30|Friday@8:30-17:30|Saturday@8:30-12:30,"RestaurantsPriceRange2@2, BusinessAcceptsBitcoin@False, BusinessAcceptsCreditCards@True",OH
11075 E Blvd,Munch Vegetarian Kitchen,4.0,-81.6087214,44106,51w8nETUAMrTNQtuH9dZYw,41.5102982,9,Restaurants|Vegetarian,Cleveland,0,Monday@7:30-18:30|Tuesday@7:30-18:30|Wednesday@7:30-18:30|Thursday@7:30-18:30|Friday@7:30-18:30,"OutdoorSeating@False, RestaurantsDelivery@False, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, HasTV@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, GoodForKids@True, Alcohol@unone, RestaurantsReservations@False, WiFi@uno, Caters@False, RestaurantsPriceRange2@1, RestaurantsAttire@ucasual, NoiseLevel@uquiet, RestaurantsGoodForGroups@True, BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, BikeParking@True",OH
9410 Madison Ave,Cleveland Lumber,3.5,-81.7484916,44102,2JgwtxBZiLnKXGEdw7ZZ3g,41.4775382,3,Building Supplies|Home Services|Windows Installation|Shopping|Home & Garden|Cabinetry|Hardware Stores,Cleveland,1,Monday@7:30-17:0|Tuesday@7:30-17:0|Wednesday@7:30-17:0|Thursday@7:30-17:0|Friday@7:30-17:0|Saturday@7:30-13:0,"BusinessAcceptsCreditCards@True, ByAppointmentOnly@True",OH
11702 Euclid Ave,Food Co-Op,3.5,-81.601646,44106,49ka-LYrj6AnxnNwz6tvHg,41.51081,6,Specialty Food|Health Markets|Grocery|Food,Cleveland,0,,"RestaurantsPriceRange2@3, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False",OH
1801 E 9th St,Cestlavie,3.0,-81.687401,44114,B2yz5yAviP9sj8p1G6xi1g,41.501561,5,Restaurants|Bars|American (New)|Lounges|Nightlife,Cleveland,0,Monday@16:0-22:0|Tuesday@16:0-22:0|Wednesday@16:0-22:0|Thursday@16:0-22:0|Friday@16:0-22:0|Saturday@18:0-2:0,"GoodForDancing@True, BikeParking@False, RestaurantsAttire@udressy, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, CoatCheck@False, RestaurantsReservations@True, HasTV@True, RestaurantsGoodForGroups@True, HappyHour@True, Alcohol@ufull_bar, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, OutdoorSeating@False, WiFi@ufree, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@True, sunday@False, saturday@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, Smoking@uoutdoor, Music@dj@False, background_music@True, jukebox@False, live@False, video@False, karaoke@False, RestaurantsTableService@False, GoodForKids@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, NoiseLevel@uaverage, RestaurantsDelivery@False",OH
7901 Euclid Ave,Hunan One,2.5,-81.633217,44103,pi1UM_U1hq-DwDYqQRK1Wg,41.5044946,8,Restaurants|Chinese,Cleveland,1,,"WiFi@uno, RestaurantsGoodForGroups@True, NoiseLevel@uquiet, HasTV@False, RestaurantsReservations@False, Alcohol@unone, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsAttire@ucasual, GoodForKids@True, OutdoorSeating@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2, RestaurantsTakeOut@True, Caters@True, RestaurantsDelivery@False, BusinessAcceptsCreditCards@True, BikeParking@True",OH
750 E 88th St,Rockefeller Park,4.0,-81.628093,44108,3CITiCnxMJ-c9yEzNLhS2w,41.536746,3,Home Services|Parks|Active Life|Gardeners,Cleveland,1,Monday@10:0-16:0|Tuesday@10:0-16:0|Wednesday@10:0-16:0|Thursday@10:0-16:0|Friday@10:0-16:0|Saturday@10:0-16:0|Sunday@10:0-16:0,ByAppointmentOnly@False,OH
5852 Mayfield Rd,Eyezone,3.5,-81.4685716,44124,bU-Wkc4AxQArGJJx1pYw9Q,41.5196666,3,Medical Supplies|Doctors|Sporting Goods|Optometrists|Eyewear & Opticians|Ophthalmologists|Health & Medical|Outdoor Gear|Shopping,Cleveland,1,Monday@10:0-19:0|Tuesday@10:0-18:0|Wednesday@10:0-16:0|Thursday@10:0-19:0|Friday@10:0-18:0|Saturday@10:0-16:0,"ByAppointmentOnly@True, BikeParking@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@3, BusinessAcceptsCreditCards@True",OH
,Wine & Canvas,4.0,-81.69466091,,rJuX23MG0SH9moT46iozNA,41.49967356,5,Arts & Entertainment|Paint & Sip,Cleveland,1,,,OH
2900 Euclid Ave,VIP Barbers and Salon,3.5,-81.6680124,44115,AfjUS__e-Usn0qcjHo5HuQ,41.5022204,3,Beauty & Spas|Barbers,Cleveland,1,Monday@10:30-20:0|Tuesday@10:30-20:0|Wednesday@10:30-20:0|Thursday@10:30-21:0|Friday@10:30-21:0|Saturday@10:30-21:0|Sunday@17:0-21:0,"BusinessAcceptsCreditCards@True, ByAppointmentOnly@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1",OH
24601 Chagrin Blvd,Giant Eagle,2.5,-81.50573,44122,hDd53j4_rrnNk9IQlCoJqA,41.464631,18,Food|Grocery|Pharmacy|Drugstores|Shopping|Flowers & Gifts|Health & Medical|Florists,Cleveland,1,Monday@7:0-23:0|Tuesday@7:0-23:0|Wednesday@7:0-23:0|Thursday@7:0-23:0|Friday@7:0-23:0|Saturday@7:0-23:0|Sunday@7:0-23:0,"RestaurantsDelivery@False, RestaurantsTakeOut@True, BikeParking@True, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False",OH
